auc,auc_normalization_denominator,auc_normalized,baf,critical,fire_duration,initial_tree_cells,max_spread_rate,param_conifer_ratio,param_f,param_flamm_conif,param_flamm_decid,param_height,param_humidity,param_init_tree_density,param_lightning_enabled,param_rain_enabled,param_rain_intensity,param_temperature_c,param_width,param_wind_dir,param_wind_enabled,param_wind_strength,peak_fire_fraction,peak_fire_size,run_id,scenario,seed,steps_total,steps_total_or_fire_horizon,time_to_extinguish,time_to_peak,truncated_by_max_steps
29946,2273625,0.013171037440211116,0.9878278080158337,True,195,10105,32,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.028698664027709056,290,dry_windy-0020,dry_windy,944062962,225,225,225,119,False
29768,1293483,0.023013831646801697,0.989628004388152,True,128,10027,39,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.06183305076294006,620,dry_windy-0021,dry_windy,1435384429,129,129,129,58,False
29636,1173159,0.025261707918534486,0.985239852398524,True,116,10027,39,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05794355240849706,581,dry_windy-0022,dry_windy,1405375274,117,117,117,61,False
29846,1312882,0.022733193082089632,0.9927160247455598,True,130,10022,49,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.056675314308521255,568,dry_windy-0023,dry_windy,1011671398,131,131,131,60,False
29855,1288192,0.023175893034578697,0.9888712241653418,True,127,10064,33,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.04839030206677265,487,dry_windy-0024,dry_windy,1836270333,128,128,128,48,False
29514,2336490,0.012631768165068115,0.985277916875313,True,218,9985,34,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.026539809714571858,265,dry_windy-0025,dry_windy,1213835294,234,234,234,146,False
29594,1329867,0.022253353154864357,0.9865986598659866,True,132,9999,39,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.052005200520052,520,dry_windy-0026,dry_windy,170075129,133,133,133,57,False
29849,1283712,0.023252100159537343,0.992122843753116,True,127,10029,43,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.059726792302323264,599,dry_windy-0027,dry_windy,1642822536,128,128,128,57,False
29585,1375480,0.02150885509058656,0.9822709163346613,True,136,10040,46,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.052191235059760956,524,dry_windy-0028,dry_windy,1233945442,137,137,137,58,False
30332,1265172,0.023974605824346414,0.9909830442026855,True,123,10203,39,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.053121630892874645,542,dry_windy-0029,dry_windy,1363047212,124,124,124,55,False
29819,1335054,0.02233542613257591,0.9902370990237099,True,132,10038,43,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05718270571827057,574,dry_windy-0030,dry_windy,1214129970,133,133,133,62,False
29765,1292709,0.02302529030122015,0.9901207464324918,True,128,10021,38,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.060772378006187004,609,dry_windy-0031,dry_windy,1188802709,129,129,129,58,False
30056,1346226,0.022326117605810613,0.9898241454258052,True,132,10122,45,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.06411776328788776,649,dry_windy-0032,dry_windy,194489917,133,133,133,60,False
29801,1250168,0.023837596227067083,0.9853203729418766,True,123,10082,43,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.055941281491767504,564,dry_windy-0033,dry_windy,1200888232,124,124,124,63,False
29882,1246324,0.023976108941174204,0.9910456670978012,True,123,10051,43,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.06327728584220475,636,dry_windy-0034,dry_windy,1707061844,124,124,124,58,False
30002,1345428,0.022299223741441384,0.9886318703044682,True,132,10116,43,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05644523527085805,571,dry_windy-0035,dry_windy,652727864,133,133,133,61,False
29678,1303120,0.022774571796918167,0.9869313647246608,True,129,10024,41,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.061452513966480445,616,dry_windy-0036,dry_windy,1294585270,130,130,130,61,False
29907,2138274,0.013986514356906551,0.9837181764357608,True,158,10134,31,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.03966844286560095,402,dry_windy-0037,dry_windy,66180795,211,211,211,125,False
29996,1172064,0.025592459114860622,0.9896080760095012,True,115,10104,53,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05908551068883611,597,dry_windy-0038,dry_windy,746248853,116,116,116,59,False
29576,1422698,0.020788670540058396,0.9840303423495359,True,141,10019,44,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05858868150514023,587,dry_windy-0039,dry_windy,937843451,142,142,142,57,False
29574,1706238,0.0173328691542446,0.9879735417919423,True,154,9978,34,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.045600320705552214,455,dry_windy-0040,dry_windy,2110414630,171,171,171,117,False
29733,1821222,0.01632585154363389,0.984993043132578,True,133,10062,39,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05128205128205128,516,dry_windy-0041,dry_windy,460817075,181,181,181,128,False
29879,1261500,0.023685295283392787,0.9869203329369798,True,124,10092,39,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05826397146254459,588,dry_windy-0042,dry_windy,593883018,125,125,125,58,False
30068,1243407,0.024181945252037346,0.9914927292511624,True,122,10109,26,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05974873874765061,604,dry_windy-0043,dry_windy,877308581,123,123,123,62,False
29858,1450656,0.020582412370679197,0.9879888822711932,True,143,10074,58,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.060055588644034145,605,dry_windy-0044,dry_windy,2131733183,144,144,144,60,False
29696,1259496,0.023577685042270875,0.990296118447379,True,125,9996,45,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05962384953981593,596,dry_windy-0045,dry_windy,1832669143,126,126,126,60,False
30218,1481316,0.020399428616176427,0.9928050463236744,True,145,10146,39,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.060023654642223534,609,dry_windy-0046,dry_windy,74502574,146,146,146,58,False
29582,1436976,0.020586286757746822,0.9881751678524903,True,143,9979,38,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.054113638641146405,540,dry_windy-0047,dry_windy,502381220,144,144,144,63,False
29810,1405320,0.021212250590612814,0.9899382347081092,True,139,10038,46,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.055688384140266986,559,dry_windy-0048,dry_windy,1764532444,140,140,140,53,False
29769,1335852,0.022284654288049873,0.987953006770211,True,128,10044,35,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05087614496216647,511,dry_windy-0049,dry_windy,125204183,133,133,133,88,False
29885,1430366,0.020893253894457783,0.9889804427677951,True,141,10073,43,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.06214633177802045,626,dry_windy-0050,dry_windy,1837539164,142,142,142,62,False
29634,2225550,0.013315360248028577,0.9853366583541147,True,138,10025,36,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.04219451371571072,423,dry_windy-0051,dry_windy,604267306,222,222,222,187,False
29813,1223050,0.024375945382445526,0.9913216957605985,True,121,10025,30,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05945137157107232,596,dry_windy-0052,dry_windy,1970642945,122,122,122,60,False
29804,1295805,0.023000374284711047,0.9890492782478845,True,128,10045,42,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05734196117471379,576,dry_windy-0053,dry_windy,630487793,129,129,129,59,False
29778,5010000,0.0059437125748503,0.9905189620758483,True,172,10020,52,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.03842315369261477,385,dry_windy-0054,dry_windy,932688237,500,500,500,422,True
29702,1420994,0.020902269819577,0.9894074148096332,True,141,10007,38,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.059758169281502946,598,dry_windy-0055,dry_windy,1421454890,142,142,142,64,False
30042,1727442,0.017391032520918212,0.9912888536923381,True,117,10102,38,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05325678083547812,538,dry_windy-0056,dry_windy,271185813,171,171,171,115,False
29810,1358100,0.021949782784772845,0.9877733598409543,True,134,10060,36,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.062326043737574555,627,dry_windy-0057,dry_windy,1196217437,135,135,135,58,False
29687,1428094,0.02078784729856718,0.9839912498757084,True,141,10057,52,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.049915481754002185,502,dry_windy-0058,dry_windy,1084512517,142,142,142,32,False
29822,1287808,0.023157178709869795,0.9880727561872578,True,127,10061,37,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.04999503031507802,503,dry_windy-0059,dry_windy,1683408584,128,128,128,65,False
30260,1371735,0.022059654379307958,0.9927172522389529,True,134,10161,31,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.06269068005117606,637,dry_windy-0060,dry_windy,2139123293,135,135,135,59,False
29879,1297998,0.02301929586948516,0.9898628503279666,True,128,10062,41,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.057642615782150665,580,dry_windy-0061,dry_windy,1426602463,129,129,129,58,False
29822,1308580,0.0227895887144844,0.9875819590701371,True,129,10066,50,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.057917742896880585,583,dry_windy-0062,dry_windy,878721193,130,130,130,54,False
30248,1271500,0.023789225324419978,0.9912504915454188,True,124,10172,54,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.0559378686590641,569,dry_windy-0063,dry_windy,872709139,125,125,125,57,False
29703,2277264,0.013043283519170373,0.9869417862838915,True,129,10032,51,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.051036682615629984,512,dry_windy-0064,dry_windy,897559571,227,227,227,161,False
29933,1197735,0.02499133781679587,0.9913561847988077,True,118,10065,40,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.061997019374068554,624,dry_windy-0065,dry_windy,1748095464,119,119,119,62,False
29937,3028060,0.009886528008031545,0.991948310139165,True,157,10060,58,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05228628230616302,526,dry_windy-0066,dry_windy,689805532,301,301,301,222,False
29601,1959412,0.015107083145351769,0.9869960988296489,True,178,9997,34,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.03581074322296689,358,dry_windy-0067,dry_windy,358571614,196,196,196,94,False
29913,2005522,0.014915318804780002,0.9893828140504068,True,128,10078,35,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05050605278825164,509,dry_windy-0068,dry_windy,717885406,199,199,199,141,False
29963,1350720,0.022182983890073442,0.9908730158730159,True,133,10080,50,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05704365079365079,575,dry_windy-0069,dry_windy,48773805,134,134,134,58,False
29990,1260500,0.023792145973819914,0.9913724712415708,True,124,10084,35,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.06188020626735422,624,dry_windy-0070,dry_windy,227939460,125,125,125,56,False
29747,1263024,0.02355220486704924,0.9892258579409418,True,125,10024,37,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05965682362330407,598,dry_windy-0071,dry_windy,193376308,126,126,126,54,False
29913,1435478,0.020838354889451457,0.9863487981007023,True,136,10109,34,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.044218023543377186,447,dry_windy-0072,dry_windy,1656896191,142,142,142,107,False
29753,1285888,0.023138096008361538,0.9872586103921959,True,127,10046,36,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.0601234322118256,604,dry_windy-0073,dry_windy,1551254892,128,128,128,58,False
29939,1389384,0.02154839842692877,0.991259435836313,True,137,10068,57,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05830353595550258,587,dry_windy-0074,dry_windy,1496303881,138,138,138,60,False
30080,1435620,0.02095261977403491,0.9917903066271019,True,141,10110,32,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.04896142433234421,495,dry_windy-0075,dry_windy,991873798,142,142,142,63,False
30065,1346625,0.022326185834957765,0.9898271604938271,True,132,10125,36,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05461728395061728,553,dry_windy-0076,dry_windy,1539871429,133,133,133,59,False
30039,5067500,0.0059277750370004935,0.9878638381845092,True,167,10135,36,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.03936852491366551,399,dry_windy-0077,dry_windy,346328507,500,500,500,441,True
29742,2556120,0.011635603962255292,0.9890263367916999,True,221,10024,40,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.02773343974461293,278,dry_windy-0078,dry_windy,1934070332,255,255,255,148,False
30080,1230570,0.024443956865517605,0.9859390363815143,True,120,10170,34,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.059882005899705014,609,dry_windy-0079,dry_windy,1075985460,121,121,121,64,False
29960,1421562,0.021075408599835956,0.9905772664153938,True,140,10082,36,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.054949414798651064,554,dry_windy-0080,dry_windy,2014450023,141,141,141,54,False
29966,1258125,0.02381798310978639,0.9924490809736711,True,124,10065,58,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.06517635370094386,656,dry_windy-0081,dry_windy,327087749,125,125,125,59,False
30059,1206184,0.024920741777373932,0.9885556432517758,True,118,10136,45,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.058109707971586426,589,dry_windy-0082,dry_windy,1068008205,119,119,119,58,False
29672,1287040,0.023054450522128296,0.9836897066136251,True,127,10055,50,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.052113376429636996,524,dry_windy-0083,dry_windy,1495336618,128,128,128,33,False
29669,1294128,0.022925862047649074,0.9858452950558214,True,128,10032,46,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05771531100478469,579,dry_windy-0084,dry_windy,1064348452,129,129,129,44,False
30065,1239764,0.024250583175507597,0.9862231844125172,True,121,10162,46,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.06081480023617398,618,dry_windy-0085,dry_windy,958113305,122,122,122,66,False
30083,1365795,0.022025999509443218,0.9912029257685084,True,134,10117,45,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05980033606800435,605,dry_windy-0086,dry_windy,356942048,135,135,135,60,False
30188,1181692,0.025546419879291727,0.9878276234416413,True,115,10187,31,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.052223422008442134,532,dry_windy-0087,dry_windy,818236852,116,116,116,49,False
30128,1328209,0.02268317712046824,0.9905316106124864,True,130,10139,48,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.061840418187197946,627,dry_windy-0088,dry_windy,512746651,131,131,131,59,False
29943,1996434,0.014998241865245733,0.9898839631062184,True,180,10083,28,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.0326291778240603,329,dry_windy-0089,dry_windy,647492280,198,198,198,110,False
29801,1460585,0.020403468473248733,0.9862007346371489,True,144,10073,43,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.055197061451404746,556,dry_windy-0090,dry_windy,1468235991,145,145,145,51,False
29708,1299546,0.02286029120939159,0.98302561048243,True,128,10074,49,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.053404804447091524,538,dry_windy-0091,dry_windy,1353521561,129,129,129,43,False
29465,1481025,0.01989500514846137,0.9748883374689826,True,146,10075,39,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.06044665012406948,609,dry_windy-0092,dry_windy,1303944407,147,147,147,59,False
29867,1465515,0.02037986646332518,0.9850598595033145,True,144,10107,46,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.055703967547244486,563,dry_windy-0093,dry_windy,776986664,145,145,145,55,False
29969,1328209,0.022563467044719617,0.98530427063813,True,130,10139,64,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.07643751849294803,775,dry_windy-0094,dry_windy,2060924129,131,131,131,55,False
29528,1486573,0.019863134874641204,0.9865691089505864,True,148,9977,39,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.06144131502455648,613,dry_windy-0095,dry_windy,188226767,149,149,149,60,False
30033,1545606,0.019431213388146785,0.990991882795486,True,129,10102,34,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.04325876064145714,437,dry_windy-0096,dry_windy,735708085,153,153,153,108,False
30263,1224840,0.024707716926292415,0.9883413343783678,True,119,10207,45,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.06436759086901146,657,dry_windy-0097,dry_windy,253415744,120,120,120,61,False
30041,1436330,0.020915110037386952,0.9900148294611962,True,141,10115,45,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.05200197726149283,526,dry_windy-0098,dry_windy,727876280,142,142,142,47,False
29996,1242546,0.024140756157116115,0.9898039992080776,True,122,10102,54,0.5,0.01,,,120,0.2,0.7,True,False,0.0,20.0,120,E,True,0.7,0.054642645020787965,552,dry_windy-0099,dry_windy,2065659504,123,123,123,53,False
64,2405040,2.6610784020224195e-05,0.002394970561820178,False,15,10021,2,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0007983235206067259,8,wet_cool-0000,wet_cool,786544956,240,240,240,231,False
63,149685,0.0004208838560978054,0.0024050506062731737,False,14,9979,3,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0009018939773524402,9,wet_cool-0001,wet_cool,1951162175,15,15,15,11,False
1,20312,4.923198109491926e-05,9.846396218983852e-05,False,1,10156,1,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,9.846396218983852e-05,1,wet_cool-0002,wet_cool,1063145406,2,2,2,1,False
4226,2243310,0.0018838234573019333,0.153686293913904,False,221,10105,9,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.005640771895101435,57,wet_cool-0003,wet_cool,1502609627,222,222,222,186,False
7,40316,0.00017362833614445878,0.0002976485762476436,False,3,10079,3,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0002976485762476436,3,wet_cool-0004,wet_cool,982296571,4,4,4,1,False
12,80912,0.00014830927427328456,0.00039549139806209217,False,5,10114,2,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.00039549139806209217,4,wet_cool-0005,wet_cool,570951394,8,8,8,5,False
2,30126,6.638783774812455e-05,9.958175662218681e-05,False,2,10042,1,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,9.958175662218681e-05,1,wet_cool-0006,wet_cool,1641170252,3,3,3,1,False
4,29796,0.00013424620754463686,0.0002013693113169553,False,2,9932,2,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0002013693113169553,2,wet_cool-0007,wet_cool,2081290421,3,3,3,1,False
0,4995500,0.0,0.0,False,0,9991,0,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0,0,wet_cool-0008,wet_cool,565915328,500,500,500,0,False
146,220858,0.0006610582365139592,0.005379021814921805,False,21,10039,5,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.001294949696184879,13,wet_cool-0009,wet_cool,1672354831,22,22,22,12,False
1862,1223673,0.0015216483488644434,0.06813012953624048,False,120,10113,12,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.004746366063482646,48,wet_cool-0010,wet_cool,560793881,121,121,121,78,False
844,597611,0.0014122899344222244,0.030901372297364005,False,58,10129,6,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0030605193010168823,31,wet_cool-0011,wet_cool,1539509957,59,59,59,20,False
14,60450,0.0002315963606286187,0.0004962779156327543,False,5,10075,2,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0003970223325062035,4,wet_cool-0012,wet_cool,1694378689,6,6,6,2,False
111,201780,0.0005501040737436812,0.003964714044999504,False,19,10089,3,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0010902963623748638,11,wet_cool-0013,wet_cool,964996477,20,20,20,4,False
26,111056,0.00023411612159631177,0.0009904912836767037,False,10,10096,3,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0005942947702060222,6,wet_cool-0014,wet_cool,1582522787,11,11,11,8,False
2,30486,6.5603883749918e-05,9.8405825624877e-05,False,2,10162,1,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,9.8405825624877e-05,1,wet_cool-0015,wet_cool,584634301,3,3,3,1,False
374,284368,0.001315197209249986,0.013784954706577392,False,27,10156,5,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.00265852697912564,27,wet_cool-0016,wet_cool,170195625,28,28,28,8,False
1,20076,4.981071926678621e-05,9.962143853357243e-05,False,1,10038,1,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,9.962143853357243e-05,1,wet_cool-0017,wet_cool,206998014,2,2,2,1,False
8,50350,0.00015888778550148956,0.00029791459781529296,False,4,10070,2,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.00029791459781529296,3,wet_cool-0018,wet_cool,959976127,5,5,5,2,False
492,405120,0.0012144549763033175,0.01796998420221169,False,39,10128,5,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0025671406003159557,26,wet_cool-0019,wet_cool,1938323886,40,40,40,22,False
1930,1053936,0.0018312307388683943,0.0700611801855141,False,103,10134,12,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0045391750542727455,46,wet_cool-0020,wet_cool,273969198,104,104,104,25,False
1237,1759756,0.0007029383619092647,0.04482894219425875,False,90,10172,8,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0032441997640581988,33,wet_cool-0021,wet_cool,978772129,173,173,173,132,False
313,531696,0.0005886822545213806,0.011363636363636364,False,50,10032,4,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0013955342902711324,14,wet_cool-0022,wet_cool,1511897336,53,53,53,15,False
114,221232,0.0005152961596875678,0.004276054097056484,False,21,10056,3,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.000994431185361973,10,wet_cool-0023,wet_cool,434572016,22,22,22,7,False
0,5039500,0.0,0.0,False,0,10079,0,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0,0,wet_cool-0024,wet_cool,1549659415,500,500,500,0,False
354,484656,0.0007304149747449737,0.013172229375061899,False,47,10097,4,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0014855897791423195,15,wet_cool-0025,wet_cool,657036846,48,48,48,34,False
590,596726,0.0009887284951552303,0.021653154043899545,False,58,10114,7,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.002768439786434645,28,wet_cool-0026,wet_cool,1736585729,59,59,59,29,False
311,1564640,0.00019876776766540545,0.011318897637795276,False,33,10160,4,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0017716535433070866,18,wet_cool-0027,wet_cool,1243864551,154,154,154,130,False
250,413977,0.000603898284204195,0.009111617312072893,False,40,10097,4,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0011884718233138556,12,wet_cool-0028,wet_cool,1174474423,41,41,41,28,False
176,313224,0.0005618981942635303,0.006433095803642122,False,30,10104,4,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0011876484560570072,12,wet_cool-0029,wet_cool,379616660,31,31,31,6,False
602,1409670,0.0004270503025530798,0.021536955457660302,False,57,10215,7,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0023494860499265785,24,wet_cool-0030,wet_cool,994727115,138,138,138,109,False
12,2904480,4.131548504379441e-06,0.00039662865642042637,False,5,10085,2,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.00039662865642042637,4,wet_cool-0031,wet_cool,1839565166,288,288,288,285,False
76,1519800,5.0006579813133305e-05,0.0027635215159889457,False,27,10132,3,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0007895775759968417,8,wet_cool-0032,wet_cool,41927453,150,150,150,131,False
466,565432,0.0008241486155718106,0.01713380211944142,False,55,10097,6,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0020798256907992472,21,wet_cool-0033,wet_cool,1628908286,56,56,56,38,False
105,2566416,4.0913086576766975e-05,0.003859857482185273,False,19,10104,4,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0009897070467141725,10,wet_cool-0034,wet_cool,1058199178,254,254,254,238,False
164,302610,0.0005419516869898549,0.005948250223059383,False,29,10087,4,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0013879250520471894,14,wet_cool-0035,wet_cool,1545034932,30,30,30,8,False
1098,656175,0.00167333409532518,0.040019811788013865,False,64,10095,7,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0029717682020802376,30,wet_cool-0036,wet_cool,1424421635,65,65,65,47,False
3,2563396,1.1703224940664649e-06,9.869719699960521e-05,False,3,10132,1,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,9.869719699960521e-05,1,wet_cool-0037,wet_cool,927912736,253,253,253,250,False
