auc,auc_normalization_denominator,auc_normalized,baf,critical,fire_duration,initial_tree_cells,max_spread_rate,param_conifer_ratio,param_f,param_flamm_conif,param_flamm_decid,param_height,param_humidity,param_init_tree_density,param_lightning_enabled,param_rain_enabled,param_rain_intensity,param_temperature_c,param_width,param_wind_dir,param_wind_enabled,param_wind_strength,peak_fire_fraction,peak_fire_size,run_id,scenario,seed,steps_total,steps_total_or_fire_horizon,time_to_extinguish,time_to_peak,truncated_by_max_steps
29717,812702,0.03656567844056001,0.9994955100393502,True,81,9911,57,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08959741701140148,888,baseline-0044,baseline,145857092,82,82,82,59,False
30152,784368,0.03844113987312078,0.999502784407319,True,77,10056,52,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08760938743038982,881,baseline-0045,baseline,2084558133,78,78,78,57,False
30512,783244,0.03895593199564887,0.9999016909162407,True,76,10172,47,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09073928430987023,923,baseline-0046,baseline,957106589,77,77,77,59,False
30339,1548513,0.01959234439749618,0.9992095642723051,True,110,10121,36,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.045845272206303724,464,baseline-0047,baseline,1917963002,153,153,153,122,False
29841,1562150,0.019102518964247993,0.9996984924623116,True,87,9950,45,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.06592964824120603,656,baseline-0048,baseline,1455819991,157,157,157,112,False
30081,2559945,0.011750643080222428,0.9988046618189063,True,91,10039,51,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.05916923996413986,594,baseline-0049,baseline,1671565830,255,255,255,215,False
30294,1363635,0.022215622215622215,0.9997029997029997,True,82,10101,33,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07395307395307395,747,baseline-0050,baseline,1631871623,135,135,135,103,False
29916,1236900,0.02418627213194276,0.9996992481203008,True,121,9975,31,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.04320802005012531,431,baseline-0051,baseline,417983441,124,124,124,96,False
30467,761850,0.03999081183960097,0.9998031108485922,True,74,10158,69,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07206142941523921,732,baseline-0052,baseline,781482251,75,75,75,45,False
30255,1797622,0.016830568384232057,0.998613724131102,True,116,10099,29,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.04644024160808001,469,baseline-0053,baseline,1002275723,178,178,178,142,False
30281,747400,0.04051511907947551,0.9994059405940594,True,73,10100,40,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07693069306930693,777,baseline-0054,baseline,1068999196,74,74,74,58,False
30155,794345,0.03796209455589196,0.9997016409746395,True,78,10055,41,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.087120835405271,876,baseline-0055,baseline,94067870,79,79,79,59,False
29906,768152,0.03893239879607161,0.9992983159582999,True,76,9976,51,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08700882117080995,868,baseline-0056,baseline,1173749071,77,77,77,59,False
30404,770564,0.03945681345092685,0.9996054837755203,True,75,10139,60,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08994969918137884,912,baseline-0057,baseline,331334160,76,76,76,59,False
30528,2422840,0.012600089151574186,0.999607072691552,True,90,10180,47,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.05923379174852652,603,baseline-0058,baseline,1596387604,238,238,238,202,False
30593,785785,0.03893304148081218,0.9993140617344439,True,76,10205,34,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08417442430181284,859,baseline-0059,baseline,1466836456,77,77,77,53,False
30470,812720,0.037491386947534205,0.9998031302293533,True,79,10159,58,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07963382222659711,809,baseline-0060,baseline,1981113449,80,80,80,58,False
30065,821886,0.03658049899864458,0.9999002294722139,True,81,10023,59,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0822109148957398,824,baseline-0061,baseline,1599364550,82,82,82,55,False
30233,766536,0.03944106995627081,0.9992068213365061,True,75,10086,53,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.06801507039460639,686,baseline-0062,baseline,787359109,76,76,76,37,False
30407,760725,0.03997108021952742,0.9993098688750862,True,74,10143,46,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07187222715173026,729,baseline-0063,baseline,2077711328,75,75,75,55,False
30174,2405774,0.012542325255822035,0.9992052453804888,True,124,10066,28,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.04013510828531691,404,baseline-0064,baseline,882294416,239,239,239,165,False
30323,789282,0.038418461335745654,0.9989129360608756,True,77,10119,46,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08913924300820239,902,baseline-0065,baseline,699704628,78,78,78,59,False
30062,761824,0.03946055781912883,0.9997007182761373,True,75,10024,65,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07541899441340782,756,baseline-0066,baseline,1944623248,76,76,76,56,False
30266,767144,0.03945282763079683,0.9995046562314246,True,75,10094,53,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09213394095502278,930,baseline-0067,baseline,795556160,76,76,76,58,False
30195,1601289,0.01885668358428741,0.9994042299672327,True,87,10071,55,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0777479892761394,783,baseline-0068,baseline,163945743,159,159,159,123,False
30173,745402,0.04047882887354743,0.9985108706442967,True,73,10073,47,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09212746947284821,928,baseline-0069,baseline,1008363426,74,74,74,57,False
30338,769196,0.03944118274145991,0.9992095642723051,True,75,10121,41,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08171129335045944,827,baseline-0070,baseline,1708709735,76,76,76,58,False
30339,1244022,0.02438783236952401,0.9999011271504845,True,113,10114,36,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.05260035594225826,532,baseline-0071,baseline,406886644,123,123,123,76,False
30248,786474,0.038460266963688566,1.0,True,77,10083,38,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08707725875235545,878,baseline-0072,baseline,994157306,78,78,78,57,False
30506,773072,0.039460748804768506,0.999705072748722,True,75,10172,46,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08651199370821865,880,baseline-0073,baseline,279004307,76,76,76,57,False
30317,788580,0.038445053133480435,0.9996043521266074,True,77,10110,45,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0877349159248269,887,baseline-0074,baseline,1474200731,78,78,78,59,False
30140,744218,0.04049888607907898,0.9990056676941433,True,73,10057,51,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07865168539325842,791,baseline-0075,baseline,1021568549,74,74,74,45,False
30330,2286216,0.013266463011369004,0.9994068801897983,True,118,10116,36,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.04082641360221431,413,baseline-0076,baseline,709091226,226,226,226,178,False
30080,812511,0.03702103725364949,0.9996012361678795,True,80,10031,39,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0852357691157412,855,baseline-0077,baseline,487284116,81,81,81,60,False
30383,780010,0.03895206471711901,0.9998025666337611,True,76,10130,50,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0824284304047384,835,baseline-0078,baseline,1212254290,77,77,77,59,False
30189,1499685,0.020130227347743026,0.9998012916045703,True,113,10065,29,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.04649776453055142,468,baseline-0079,baseline,1438414599,149,149,149,120,False
30482,772616,0.039452975346096895,0.9995081644698013,True,75,10166,59,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07407043084792446,753,baseline-0080,baseline,2019291964,76,76,76,56,False
30614,826929,0.037021316219409406,0.9996081888529729,True,80,10209,49,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08247624644921148,842,baseline-0081,baseline,938776596,81,81,81,56,False
30027,3865018,0.007768915953302158,0.9996005193248777,True,145,10013,32,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.04064715869369819,407,baseline-0082,baseline,345075200,386,386,386,331,False
30341,759375,0.03995522633744856,0.9989135802469136,True,74,10125,42,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08869135802469136,898,baseline-0083,baseline,1788162809,75,75,75,57,False
30219,1844091,0.01638693535188882,0.9996030564652179,True,118,10077,24,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.045648506499950385,460,baseline-0084,baseline,1352408538,183,183,183,126,False
30003,4203360,0.007137861139659701,0.9993005595523581,True,131,10008,29,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.04696243005595523,470,baseline-0085,baseline,1503807854,420,420,420,393,False
30440,791856,0.0384413327675739,0.9995074862096138,True,77,10152,44,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.06648936170212766,675,baseline-0086,baseline,208792607,78,78,78,57,False
30227,776160,0.03894428983714698,0.9996031746031746,True,76,10080,65,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08660714285714285,873,baseline-0087,baseline,670802254,77,77,77,59,False
29981,770539,0.03890912724729053,0.9987009093634456,True,76,10007,62,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09383431597881484,939,baseline-0088,baseline,1648932249,77,77,77,56,False
30161,734526,0.04106185485605683,0.9992049294374876,True,72,10062,40,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08984297356390379,904,baseline-0089,baseline,1787264313,73,73,73,57,False
29813,755592,0.03945647915806414,0.9995976664654999,True,75,9942,50,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0872057936028968,867,baseline-0090,baseline,934620676,76,76,76,59,False
30167,774543,0.03894812812200227,0.9997017596182524,True,76,10059,43,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07535540312158266,758,baseline-0091,baseline,1728218297,77,77,77,59,False
30107,753375,0.039962833914053426,0.9991040318566451,True,74,10045,48,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09596814335490293,964,baseline-0092,baseline,1807519524,75,75,75,59,False
30440,781935,0.03892906699405961,0.9992122107336288,True,76,10155,40,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0879369768586903,893,baseline-0093,baseline,832103482,77,77,77,59,False
30089,782730,0.0384410971854918,0.9995017438963627,True,77,10035,50,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.06547085201793722,657,baseline-0094,baseline,1928628490,78,78,78,29,False
29978,780858,0.03839110311990144,0.9982019778243931,True,77,10011,45,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08600539406652682,861,baseline-0095,baseline,619179887,78,78,78,60,False
30017,761292,0.03942902329198258,0.9989018668263951,True,75,10017,50,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07627034042128382,764,baseline-0096,baseline,514446424,76,76,76,56,False
30090,1264284,0.023800032271230197,0.9996013553916683,True,92,10034,45,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.059796691249750844,600,baseline-0097,baseline,1465647933,126,126,126,92,False
29915,748500,0.039966599866399465,0.9991983967935871,True,74,9980,65,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0656312625250501,655,baseline-0098,baseline,1367435607,75,75,75,30,False
29864,757188,0.039440667311156544,0.9991970290073271,True,75,9963,45,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07718558667068152,769,baseline-0099,baseline,300116172,76,76,76,47,False
30035,1414000,0.02124115983026874,0.9912871287128713,True,139,10100,43,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.05623762376237624,568,dry_windy-0000,dry_windy,1840973011,140,140,140,59,False
29565,5441280,0.005433464184897671,0.9870793269230769,True,169,9984,53,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.05178285256410257,517,dry_windy-0001,dry_windy,1346685457,545,545,545,436,False
29771,1455075,0.02046011373984159,0.9889387144992526,True,144,10035,34,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.05022421524663677,504,dry_windy-0002,dry_windy,1260622970,145,145,145,58,False
30189,5642490,0.005350297475050909,0.9880216003927345,True,119,10185,36,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.056357388316151204,574,dry_windy-0003,dry_windy,138658345,554,554,554,505,False
30242,1410989,0.021433193313342626,0.9931041276721505,True,138,10151,44,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.05615210324105999,570,dry_windy-0004,dry_windy,90122568,139,139,139,58,False
30111,3194100,0.009427068657837889,0.9898422090729783,True,141,10140,45,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.0601577909270217,610,dry_windy-0005,dry_windy,465456690,315,315,315,230,False
29771,1373151,0.02168079111474266,0.9901227177491769,True,136,10023,55,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.05537264292128105,555,dry_windy-0006,dry_windy,1983537232,137,137,137,58,False
30026,1436046,0.02090880097155662,0.9897162068624543,True,141,10113,37,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.056264214377533865,569,dry_windy-0007,dry_windy,2099611359,142,142,142,59,False
30002,1413720,0.021222024163200633,0.990394137452961,True,139,10098,31,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.04436522083580907,448,dry_windy-0008,dry_windy,788826616,140,140,140,36,False
29876,1506150,0.01983600570992265,0.9918334827208445,True,149,10041,45,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.0646349965142914,649,dry_windy-0009,dry_windy,484555354,150,150,150,59,False
30093,2155347,0.0139620209646057,0.9913034884870047,True,189,10119,34,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.04644727739895246,470,dry_windy-0010,dry_windy,2048001929,213,213,213,110,False
29876,1312090,0.022769779512076153,0.9867234717130685,True,129,10093,38,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.053601505994253444,541,dry_windy-0011,dry_windy,848426305,130,130,130,59,False
29823,2965160,0.010057804637861026,0.9823122529644269,True,221,10120,29,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.035869565217391305,363,dry_windy-0012,dry_windy,373967093,293,293,293,190,False
29907,1592008,0.01878570961954965,0.989380706629615,True,155,10076,48,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.04208019055180627,424,dry_windy-0013,dry_windy,986757266,158,158,158,87,False
30168,1677555,0.017983315003084848,0.9890823251696665,True,127,10167,38,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.0391462574997541,398,dry_windy-0014,dry_windy,1124880561,165,165,165,113,False
29694,1849947,0.016051270658024256,0.9791275101394796,True,139,10109,28,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.04837273716490256,489,dry_windy-0015,dry_windy,683101448,183,183,183,107,False
30036,3790125,0.00792480459087761,0.9906005738597012,True,123,10107,35,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.056693380825170676,573,dry_windy-0016,dry_windy,2049453743,375,375,375,315,False
29849,1357152,0.02199385183089293,0.9824249605055292,True,133,10128,36,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.06171011058451817,625,dry_windy-0017,dry_windy,791061700,134,134,134,58,False
29163,1899810,0.015350482416662719,0.9721972197219722,True,124,9999,38,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.041404140414041404,414,dry_windy-0018,dry_windy,1654253851,190,190,190,151,False
29864,1488375,0.020064835810867557,0.9832098765432099,True,146,10125,32,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.050271604938271604,509,dry_windy-0019,dry_windy,2002572601,147,147,147,54,False
